Mean_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0
-46.73849,3.038539,-0.776104,1.550747,0.041489,0.249734,-0.074601,0.102504,-0.019676,-0.013185,0.243467,0.141908,0.302297,1.216422,0.730095,0.532645,0.515136,0.455954,0.437767,0.449268,0.448968,0.415546,0.427848,0.408528,0.381987,0.382232,0.610428,0.556123,0.356113,0.366913,0.233581,0.259987,0.288085,0.267462,0.227919,0.218403,0.250222,0.225594,0.211315,0.283697,0.205689,0.137379,0.126133,0.088492,0.083359,0.090834,0.085351,0.098736,0.096161,0.090166,0.078787,0.07357
-62.220245,5.608564,2.100013,1.094893,0.781988,-0.540264,-0.147719,-0.180843,0.216957,0.337287,0.299721,0.05319,0.128178,5.25893,2.124144,1.355761,0.756089,0.713269,0.736481,0.624923,0.484384,0.470625,0.385481,0.457397,0.507583,0.420128,3.102113,1.003063,1.037881,0.49093,0.630142,0.81775,0.542025,0.363626,0.214711,0.181937,0.327419,0.433355,0.281895,1.972024,0.532354,0.456434,0.158456,0.182982,0.238238,0.147218,0.126025,0.10602,0.094368,0.102099,0.140831,0.090864
-46.352508,3.513586,-0.281235,1.265044,-0.449221,0.010787,-0.236814,0.446696,0.280449,0.399238,-0.063988,-0.038142,-0.062657,1.197211,0.550098,0.582382,0.673363,0.497312,0.477798,0.422802,0.416839,0.391858,0.391558,0.387292,0.405101,0.383251,1.257467,0.4689,0.679281,0.830909,0.413222,0.439957,0.234035,0.312763,0.274347,0.364442,0.207026,0.231489,0.215716,0.450329,0.172569,0.201611,0.258638,0.119359,0.126336,0.096495,0.094308,0.093994,0.090113,0.080843,0.08983,0.078786
-43.194973,3.588596,-0.853256,-0.073104,-0.150184,-0.023795,-0.029838,0.226943,0.133219,-0.124115,-0.113407,-0.123296,-0.00799,1.761673,0.82951,0.812883,0.635273,0.559593,0.530307,0.514669,0.474328,0.467829,0.420918,0.433955,0.434814,0.436522,2.352916,0.785666,0.718581,0.725744,0.364988,0.425929,0.343987,0.328865,0.372126,0.298419,0.271656,0.284461,0.301249,0.808704,0.302246,0.242126,0.211128,0.156848,0.134075,0.122636,0.131484,0.109474,0.082488,0.085148,0.101101,0.086178
-49.350287,3.142829,1.770085,1.885208,0.454376,0.601575,0.285846,0.418055,-0.083758,0.202796,-0.107773,0.209303,-0.075247,3.753575,1.59522,1.11617,1.051715,0.760996,0.680193,0.640539,0.576377,0.573046,0.48376,0.493599,0.472735,0.457192,1.723509,0.888784,0.599505,0.745561,0.46946,0.404162,0.262323,0.331907,0.310215,0.231143,0.262994,0.275735,0.314901,1.03408,0.40312,0.341086,0.311264,0.224997,0.195318,0.155797,0.151433,0.149445,0.11602,0.098599,0.10859,0.095857
-46.836354,4.629192,1.612773,0.971873,0.207048,0.793281,0.114121,0.712959,0.552967,0.250773,0.36223,0.134011,0.026644,2.325537,1.302504,0.792203,0.749075,0.591943,0.549631,0.534226,0.532458,0.454928,0.436855,0.462426,0.427134,0.451395,1.984904,1.148938,0.937851,0.656787,0.481107,0.429355,0.416719,0.42112,0.306316,0.376649,0.3829,0.319121,0.392076,0.949854,0.567505,0.283652,0.253021,0.194905,0.166507,0.139348,0.140592,0.107092,0.121695,0.147611,0.113682,0.155554
-53.15004,3.535985,0.215668,1.141849,0.555545,0.757735,0.404019,0.125739,-0.097343,0.185904,-0.044607,0.244842,-0.112536,5.263953,2.404095,1.850987,1.348991,0.832775,0.675097,0.660841,0.56561,0.5777,0.546343,0.529835,0.460849,0.435267,1.972553,1.25108,1.004379,0.798248,0.452782,0.322449,0.292444,0.28548,0.243329,0.286017,0.213645,0.231976,0.176222,1.501178,0.741174,0.462477,0.46958,0.200131,0.160407,0.197575,0.143852,0.133864,0.129987,0.129217,0.105268,0.107696
-53.537107,3.546777,1.586283,1.703444,0.949948,0.439001,-0.114498,0.216611,0.054724,0.383245,0.176172,0.21893,-0.056406,2.628585,1.147117,0.905358,0.718838,0.574657,0.567041,0.560607,0.516808,0.494666,0.504557,0.474235,0.479523,0.44431,1.926772,0.672122,0.834448,0.704013,0.528343,0.494311,0.545452,0.449982,0.316487,0.402497,0.350341,0.395411,0.371093,0.810316,0.380566,0.287168,0.252478,0.152172,0.158214,0.186219,0.130505,0.120322,0.130009,0.129826,0.160841,0.114964
-50.781016,4.980988,0.094893,1.394704,-0.239218,0.056532,0.006881,-0.170441,0.120757,-0.124823,0.231955,-0.109288,0.166855,4.211999,1.884329,1.281251,1.024978,0.829194,0.626555,0.621336,0.642535,0.518925,0.557069,0.499722,0.494963,0.441633,2.453513,0.901286,0.685254,0.648768,0.409418,0.410312,0.360786,0.400472,0.248789,0.339042,0.294696,0.252706,0.239241,1.788455,0.555284,0.339168,0.351696,0.243295,0.167094,0.178942,0.190528,0.121313,0.142011,0.127222,0.119298,0.098337
-56.328865,4.092054,1.873503,1.80269,0.12932,0.292317,0.576722,0.08816,0.384972,0.174117,0.168942,-0.119693,0.091236,2.673991,1.153257,0.793451,0.730353,0.65556,0.549001,0.52311,0.508424,0.484423,0.465919,0.45492,0.417673,0.436247,1.776408,0.853661,0.677606,0.836711,0.719943,0.447448,0.380209,0.556844,0.481453,0.36798,0.369101,0.350163,0.36278,0.78249,0.364347,0.219982,0.240601,0.182871,0.144031,0.124698,0.116528,0.119438,0.127481,0.126383,0.076696,0.115261
-49.709897,3.890508,-0.131779,1.038145,0.583934,0.452898,0.473325,0.004757,0.090283,0.114979,0.21269,0.020018,-0.075428,2.967032,0.856825,0.856212,0.708641,0.599197,0.500989,0.469417,0.511732,0.493395,0.46776,0.424391,0.484974,0.428397,2.183919,0.549507,0.611648,0.617046,0.641659,0.321464,0.279115,0.394639,0.328046,0.318957,0.332202,0.292782,0.24035,0.841849,0.243277,0.24493,0.234361,0.189436,0.135182,0.108978,0.141127,0.118621,0.116687,0.102128,0.133963,0.099577
-45.808619,2.095495,-0.103021,1.371278,0.523109,0.208898,-0.117183,-0.070109,0.785246,0.169406,0.223187,-0.091994,-0.242885,1.781842,0.684372,0.68768,0.651303,0.598176,0.52545,0.486486,0.473323,0.473461,0.481956,0.423961,0.47862,0.435897,1.766287,0.446759,0.428392,0.566676,0.645923,0.620363,0.548023,0.330414,0.370451,0.467872,0.316454,0.456508,0.469231,0.719684,0.2039,0.205371,0.20813,0.204695,0.169806,0.122257,0.123014,0.133927,0.143196,0.099418,0.145026,0.120981
-47.926755,4.330233,-1.271435,0.500869,-0.082187,0.04248,0.186135,0.077443,0.475932,0.055067,-0.336043,-0.082514,-0.28629,2.03546,0.974626,0.75362,0.709953,0.619166,0.521713,0.495072,0.513848,0.536304,0.505551,0.447892,0.456513,0.44381,1.789803,0.775748,0.394506,0.436408,0.383836,0.287568,0.287709,0.312884,0.348505,0.231823,0.215548,0.200683,0.325266,0.588314,0.305209,0.204574,0.21113,0.125466,0.117101,0.117296,0.098054,0.131735,0.104418,0.099164,0.09505,0.09871
-52.831841,2.580788,-0.04191,1.700575,-0.073395,0.293768,0.100537,0.698444,0.311924,0.210746,0.316745,-0.175825,-0.13631,3.626519,1.36484,1.155067,0.924478,0.753318,0.661934,0.614612,0.491422,0.562366,0.462052,0.503244,0.516526,0.517839,2.625122,1.122865,0.72145,0.643638,0.582479,0.494668,0.508494,0.40728,0.395564,0.341942,0.40178,0.369529,0.450369,1.344421,0.414468,0.299135,0.288357,0.252973,0.196473,0.164539,0.127319,0.156243,0.141599,0.168789,0.1916,0.227568
-54.141811,4.848282,-0.108201,1.348889,0.196713,0.059595,-0.129914,-0.225199,-0.102956,-0.031631,0.126564,0.171279,0.128212,2.527474,1.027207,1.159223,0.553256,0.507794,0.469885,0.484008,0.432861,0.467864,0.447694,0.459181,0.478363,0.528396,2.256762,0.761943,0.866307,0.284857,0.352983,0.283499,0.40708,0.211832,0.29194,0.285443,0.292524,0.31264,0.365248,0.777903,0.335547,0.315907,0.129094,0.140212,0.122971,0.123805,0.097803,0.114224,0.124275,0.12939,0.15903,0.183558
-47.324248,4.411286,0.494726,1.21513,0.350106,0.08245,-0.25322,0.082224,0.121828,-0.124666,0.122098,0.147236,0.075498,2.799382,1.355474,1.028392,0.76135,0.681087,0.5536,0.570817,0.475944,0.483625,0.452403,0.469182,0.451639,0.458086,2.46135,0.846212,0.808973,0.758391,0.623811,0.453909,0.400518,0.302168,0.375093,0.246391,0.272842,0.287645,0.326266,1.311925,0.465985,0.400874,0.266947,0.216688,0.150988,0.172307,0.127374,0.129447,0.102939,0.120741,0.113884,0.13551
-55.454841,0.378251,1.80149,1.297261,0.89737,0.4524,0.165384,0.498182,0.034333,0.608174,0.327439,0.060866,0.512626,3.410387,1.106554,1.043781,0.88866,0.72998,0.65034,0.632202,0.610375,0.54493,0.548158,0.538761,0.516947,0.508712,1.512888,0.594589,0.565725,0.569661,0.502944,0.423168,0.278062,0.337932,0.243646,0.319977,0.266942,0.332813,0.357687,0.91757,0.244514,0.235648,0.22496,0.216261,0.174939,0.145801,0.124467,0.13105,0.136392,0.131112,0.121625,0.12019
-53.462665,4.781632,-0.109288,0.925962,0.238601,0.513584,0.105602,0.2281,0.057576,-0.046782,0.296645,0.036629,0.358637,3.934008,1.639467,1.081124,1.011557,0.816775,0.78535,0.718467,0.611406,0.569017,0.525897,0.52749,0.525411,0.54261,2.700373,0.907135,0.664707,0.669527,0.522158,0.433225,0.448494,0.342391,0.33122,0.318341,0.335084,0.285699,0.37261,1.031289,0.51249,0.293222,0.258526,0.232076,0.223176,0.188172,0.169377,0.147346,0.128873,0.148092,0.127652,0.159405
-55.227528,7.246859,-0.48439,1.050151,-0.023673,0.640121,0.390124,0.414031,0.280104,0.356746,0.265505,0.108622,0.151963,2.187788,1.304282,0.775885,0.696236,0.628856,0.530366,0.496512,0.501023,0.476271,0.454885,0.421653,0.425691,0.397094,1.933151,1.183588,0.705446,0.693599,0.631194,0.427799,0.379975,0.576626,0.380597,0.348009,0.306537,0.273625,0.249975,0.852003,0.605887,0.275909,0.240052,0.235241,0.155524,0.143483,0.119827,0.126767,0.125254,0.105614,0.098066,0.112204
-59.774092,7.475765,1.295938,0.96474,0.094199,0.722857,0.132429,0.477031,0.111227,0.246481,0.467117,0.215957,-0.161465,1.579679,1.043529,0.659956,0.59812,0.513902,0.462406,0.493397,0.496494,0.456333,0.455703,0.431811,0.406731,0.404448,3.874887,1.361979,1.281125,0.73142,0.753794,0.412645,0.430691,0.619828,0.53726,0.474391,0.398203,0.464075,0.577225,0.928237,0.657897,0.311716,0.252483,0.175868,0.210395,0.165903,0.195471,0.156601,0.166882,0.163056,0.132095,0.140256
-53.906133,6.410685,-1.797099,0.954222,-0.435917,0.482318,-0.446403,-0.205508,-0.107087,-0.251873,-0.267191,-0.39515,-0.259003,1.356173,0.754165,0.563085,0.493374,0.488376,0.464279,0.471042,0.496269,0.476773,0.495695,0.483449,0.448697,0.447769,3.147372,0.836692,0.529088,0.374055,0.414375,0.46775,0.417872,0.666044,0.44705,0.56163,0.575241,0.493682,0.476474,0.575304,0.189924,0.131691,0.091856,0.118266,0.101671,0.100176,0.11721,0.124225,0.140316,0.121971,0.124423,0.147501
-50.12137,3.513071,0.837651,0.919414,-0.124732,0.071167,0.158558,-0.060897,-0.079311,-0.259137,-0.084543,-0.051189,-0.018901,2.689013,1.122055,0.900405,0.784245,0.703247,0.546871,0.487388,0.512931,0.490764,0.485411,0.458488,0.458569,0.442965,5.305461,1.86343,0.825367,0.648755,0.668351,0.368506,0.309976,0.391167,0.410325,0.307717,0.443682,0.418489,0.365602,1.408969,0.526622,0.24995,0.248355,0.185476,0.168131,0.117775,0.136724,0.109285,0.098082,0.112914,0.107539,0.099747
-51.538269,4.347079,0.906151,0.696592,0.408786,0.106964,0.275541,0.071067,0.361326,0.075368,0.103485,0.08721,0.266016,2.433026,1.086176,0.798235,0.612902,0.53387,0.542751,0.43021,0.460459,0.426625,0.446346,0.423998,0.402151,0.412267,1.559287,0.749258,1.225494,0.483451,0.480592,0.369092,0.271413,0.268142,0.305838,0.43478,0.315901,0.333121,0.348629,0.768874,0.354603,0.200779,0.132662,0.127247,0.131706,0.090062,0.096086,0.087189,0.141109,0.090966,0.100838,0.113227
-51.193664,5.307028,-0.290587,0.899092,0.001154,0.516449,0.303642,0.349154,0.132521,0.221835,0.334678,0.017764,-0.110256,2.291363,1.170753,0.728657,0.603291,0.489598,0.45949,0.454135,0.474273,0.440574,0.416751,0.388979,0.429595,0.391607,1.668643,0.793001,0.518384,0.589667,0.355586,0.378506,0.283811,0.426399,0.303098,0.297044,0.241303,0.324974,0.271151,0.708409,0.432123,0.249912,0.230609,0.144186,0.122711,0.153489,0.146583,0.132402,0.101057,0.103676,0.114756,0.115349
-60.725061,7.353689,-0.835267,1.673731,-0.12378,0.045743,-0.06362,-0.061723,-0.647238,-0.16594,-0.439872,-0.051828,-0.0527,2.471832,1.009223,0.62853,0.510515,0.462633,0.418385,0.427172,0.447314,0.40394,0.423379,0.420085,0.431236,0.409167,5.255684,2.48778,0.776929,0.7228,0.672421,0.551525,0.56566,0.45632,0.405218,0.86069,0.887512,0.717417,0.613704,1.661457,0.670611,0.243304,0.247859,0.201397,0.153732,0.176601,0.199413,0.1379,0.197888,0.176209,0.21751,0.204514
-49.618476,6.452746,-0.514677,0.534476,-0.004591,0.553037,0.246541,0.340871,-0.06283,-0.169688,-0.294451,-0.220641,-0.199593,1.79709,0.966583,0.801115,0.578224,0.500552,0.474735,0.429181,0.428847,0.45095,0.403777,0.438164,0.431909,0.408193,1.929984,1.174884,0.830187,0.865817,0.467573,0.433521,0.408339,0.47028,0.428116,0.443676,0.546072,0.389439,0.582369,0.771279,0.457643,0.272208,0.244348,0.161049,0.12202,0.109559,0.104994,0.126397,0.088539,0.114724,0.133249,0.114402
-53.054589,6.177346,-0.885135,1.992953,-0.200199,0.445136,-0.004164,0.028805,0.188306,-0.031905,-0.15437,0.0712,0.011736,3.446304,1.487466,0.905417,0.563086,0.529301,0.498628,0.508084,0.535646,0.499635,0.558866,0.488122,0.516341,0.485267,2.108385,1.557891,1.158001,0.432961,0.242942,0.476745,0.31988,0.349802,0.26454,0.42148,0.33396,0.386595,0.351751,1.048065,0.85032,0.298842,0.127837,0.1065,0.122726,0.174595,0.225726,0.16075,0.233933,0.166772,0.175301,0.155397
-55.427893,5.749166,0.070124,1.04378,0.445989,0.509592,0.05158,-0.009335,0.067026,-0.24297,0.059976,-0.140568,-0.265315,1.387,0.710435,0.642085,0.529793,0.516701,0.441937,0.421388,0.410092,0.425217,0.42388,0.40783,0.417427,0.477657,1.899745,0.721574,0.574492,0.504145,0.463336,0.409778,0.362466,0.320755,0.338149,0.342044,0.437961,0.417451,0.637658,0.739074,0.237917,0.195684,0.150882,0.139634,0.115938,0.099828,0.093807,0.100894,0.112236,0.115183,0.132427,0.209277
-52.089886,5.575241,0.047751,1.645815,0.233777,0.879791,-0.043584,0.331185,-0.076611,0.005394,0.022974,0.030522,0.190474,1.759135,1.144157,0.782994,0.681155,0.603134,0.483036,0.482995,0.473962,0.451678,0.441072,0.420453,0.412261,0.395338,2.428806,0.974333,0.933662,0.927937,0.74932,0.450113,0.459511,0.439251,0.431215,0.367446,0.32697,0.31396,0.290626,0.546165,0.416603,0.252351,0.269757,0.249762,0.13885,0.117495,0.148371,0.117307,0.115344,0.120543,0.104793,0.087618
-46.327757,3.196719,0.427712,1.242364,0.343593,0.584123,0.040588,0.138726,0.097661,0.039373,-0.125314,0.187838,0.253054,1.440577,0.944071,0.685766,0.56844,0.526045,0.462903,0.45568,0.439446,0.418798,0.4265,0.390644,0.382495,0.36651,1.196478,0.681935,0.580958,0.646014,0.430497,0.421401,0.320764,0.293742,0.313038,0.274027,0.183445,0.196918,0.235093,0.473558,0.233557,0.204128,0.154467,0.171589,0.132596,0.102376,0.105045,0.104749,0.09395,0.0818,0.078882,0.082128
-47.868834,4.418717,-0.333731,2.025966,0.11463,0.273533,-0.233135,0.102566,0.079444,0.080664,0.269993,-0.152694,-0.076567,1.807006,1.07006,0.698102,0.642463,0.538623,0.463572,0.520782,0.465646,0.428696,0.428596,0.410761,0.418281,0.395135,1.566788,0.929976,0.73217,0.665007,0.479832,0.385124,0.497412,0.361254,0.406258,0.319049,0.414312,0.350994,0.331403,0.597457,0.393994,0.317586,0.297547,0.223652,0.132252,0.162947,0.14662,0.115772,0.107632,0.119393,0.115489,0.117003
-50.358836,1.958353,-0.046166,2.706715,-0.032696,0.738426,0.478563,0.302727,0.045743,0.375565,0.394295,0.372204,0.154756,2.076473,0.807624,0.942149,0.761289,0.658829,0.507974,0.473189,0.430239,0.442668,0.400765,0.421093,0.40464,0.410231,1.383091,0.657906,0.509746,0.680204,0.476213,0.281079,0.285111,0.172018,0.243333,0.199956,0.234819,0.260107,0.258215,0.874863,0.319414,0.310284,0.277848,0.162292,0.129969,0.110245,0.081781,0.099093,0.093744,0.096116,0.09687,0.108013
-54.694455,4.210523,-0.696626,1.101936,0.87022,0.376346,0.054115,0.364174,0.295689,0.030959,0.583971,-0.239184,0.172486,3.444317,1.446626,0.993035,1.018541,0.809534,0.667474,0.581578,0.555395,0.516732,0.545123,0.541298,0.462843,0.462196,2.611917,0.988366,0.815958,0.987692,0.627837,0.561542,0.385837,0.389746,0.312101,0.353185,0.334701,0.275497,0.257373,1.025954,0.533338,0.30914,0.345846,0.255262,0.165638,0.130952,0.144965,0.118919,0.142446,0.155631,0.1231,0.113472
-51.145429,2.4732,1.424385,0.734521,0.788418,0.533519,0.52027,0.078506,0.179457,0.189448,0.271838,0.101357,0.121402,3.678574,1.510892,1.025607,0.664754,0.55776,0.484411,0.452934,0.450247,0.42673,0.417578,0.421095,0.371655,0.391833,6.174219,1.65518,1.235245,0.588981,0.617978,0.276573,0.341784,0.278224,0.31129,0.218317,0.260374,0.206864,0.253558,2.134565,0.681474,0.381383,0.249422,0.111699,0.098893,0.140693,0.08379,0.109586,0.089257,0.103155,0.085984,0.093447
-49.853873,1.72896,-0.128203,1.164258,0.36757,0.183763,-0.466166,0.032816,-0.042945,-0.080849,0.162884,0.295272,0.107894,2.23369,1.083896,0.862717,0.753761,0.626019,0.542933,0.537086,0.494775,0.489392,0.499548,0.468629,0.435801,0.465584,0.815894,0.659921,0.402761,0.533258,0.39402,0.258412,0.30627,0.288891,0.226651,0.251904,0.267849,0.202717,0.181863,0.527946,0.280358,0.18603,0.179138,0.186057,0.123691,0.126211,0.113676,0.097222,0.103167,0.112009,0.093868,0.10164
-56.386089,5.922623,1.583849,0.267245,0.422529,0.648293,0.324417,0.156211,-0.087308,0.142578,0.471074,0.176626,0.120009,1.550305,1.244281,0.84424,0.621872,0.49789,0.450167,0.445017,0.436433,0.427027,0.411201,0.439303,0.40599,0.38417,2.111683,1.138715,1.084727,0.792158,0.520929,0.350846,0.389129,0.363531,0.313416,0.295407,0.370261,0.332364,0.322648,0.555774,0.462873,0.316736,0.237216,0.149172,0.11458,0.109368,0.09238,0.096181,0.089047,0.132221,0.106448,0.101819
-67.304531,6.782041,-0.115857,2.152869,-0.061609,0.486431,-0.201594,0.294231,-0.333694,-0.433345,-0.463904,-0.19305,0.29183,0.570194,0.425257,0.418601,0.429589,0.43473,0.419893,0.425068,0.440735,0.431018,0.408239,0.365925,0.362712,0.382401,4.279838,1.073694,0.406064,0.305708,0.259137,0.259222,0.286253,0.408236,0.444798,0.436201,0.4245,0.274246,0.591665,0.244653,0.128667,0.089466,0.083966,0.074418,0.083634,0.085923,0.076413,0.086758,0.072348,0.061239,0.072466,0.082181
-48.627857,1.656165,0.38165,1.218781,0.033529,0.299175,0.163164,-0.127388,0.396308,0.240396,0.231194,0.071334,0.158359,3.187011,1.378857,1.302743,0.954324,0.748658,0.669066,0.613765,0.617912,0.517439,0.54205,0.529125,0.552357,0.55251,4.172522,1.063862,1.014735,0.662217,0.474946,0.420125,0.489585,0.384476,0.316915,0.435708,0.271721,0.314207,0.395367,2.741678,0.437259,0.43657,0.342381,0.216383,0.16792,0.13123,0.167854,0.12981,0.116047,0.127242,0.145387,0.142543
-55.95252,1.176151,-0.589152,1.301697,0.068297,0.314939,-0.250844,-0.001474,0.064177,0.05951,0.079501,0.324289,0.359926,7.634225,1.364179,0.961702,0.772536,0.732254,0.571293,0.570037,0.602731,0.504504,0.533876,0.465589,0.525822,0.455112,9.429828,1.328999,0.606055,0.655233,0.425778,0.294969,0.322699,0.268016,0.235446,0.277355,0.303465,0.32185,0.285506,8.087828,0.565077,0.400556,0.297616,0.245504,0.154374,0.154991,0.182774,0.160451,0.154597,0.130253,0.241423,0.149107
-50.026368,1.749089,0.879049,1.426919,0.232619,0.601714,0.166815,0.289169,0.12737,0.186338,0.279848,0.253341,0.048581,4.184763,1.684728,1.106272,0.955625,0.732818,0.677245,0.630275,0.580074,0.561536,0.503255,0.512701,0.537353,0.53728,2.167111,1.209579,0.834746,0.644701,0.393184,0.297607,0.342809,0.33813,0.30216,0.239512,0.288379,0.338667,0.320943,1.366204,0.634022,0.315314,0.262299,0.197542,0.156703,0.149415,0.135552,0.117322,0.118472,0.115134,0.169257,0.12567
